text,label
你现在如果在用抗凝药的话，嗯，一般来说，可以不停用，好吧，因为穿刺呢，这个创伤是很小的，还有一个办法就是也可以通过腰穿持续引流，尽量把脑湿把那个血性的脑积液尽快的引流掉。,1
还是要及时的把嘴唇和嘴巴周围皮肤用清水冲洗干净的。,1
首先你肯定要注意一些诱发因素，就我刚刚说的是最最常见会引起她激情发作的你自己想突然发作，前两天昨天吃什么了。,1
中药不必,1
那在这个个人体质的基础上，再加上食物语。,0
不停,0
对啊，我是开的两盒呀，我刚刚还特地看了又开了一次是两盒啊，你反正随便上面一个或者下面一个都是开的两盒吃一个月。,0
检查的话当天早点来是能做到的,0
哦，因为这个回复会给到你晚了，所以我再赠送你一次回复机会，这样的话，你仍然还是有两次可以再向我提问的一个机会，如果有问题你还是可以提出来。,0
长像 不要紧的,0
有痘痘用药，没有痘痘是不需要用的，平时注意早点休息，避免辛辣刺激饮食就可以了。,1
上海接收病人的，需要做核酸检测后住院手术。,0
尿液里的肿瘤细胞,0
尿线是否变细？,0
而像你这样的治疗的话，首先呃到也不需要做什么，其他的检查，因为呃阴茎的这个静脉瘘，它主要是靠海绵体造影来诊断的，但是这是一个创伤性的检查要在阴茎上打针又怕他勃起啊，这个还是比较有创伤的，所以我们不建议现在直接开始呃，这个去做检查，但是你之前说了你都是在用中药治疗的那中药治疗对你这个情况可能是不够的啊，我们还是需要用西药包括西地那非伟哥或者他达拉非希爱力这一类的药物看一下这个药物能不能对你起作用，有些人即使是筋脉肉，那么吃了这个药也能够维持勃起，并且能够维持性生活，那样我就不需要做什么，检查了单纯，通过吃药，其实也就可以解决这个问题了。,1
不是一年四季都有是吗？,0
放轻松！,0
您好，出院后2周再次入院手术,1
一个月复诊。,1
对 三个月后好了,0
再消消炎，我觉得小掉还是有可能的,1
门诊进一步检查,0
大运动迟缓是积水造成的，调压后若积水慢慢吸收，症状会逐步缓解，再观察随访,1
堵管,0
这个你们自己把握。,0
腋下是湿疹,1
这种症状就是要长期治疗,0
请先预约我周三门诊，周二周三一早均要完成核酸检测,1
48小时核酸，周一来我门诊登记住院,1
目前血压是否靠升压药维持,0
12天后停药2-3天复查白带常规检查加霉菌培养看看培养是否阴性？,1
就在这一点呢，我现在做好肯定你要么就在嘉兴那边先验个血再发给我，看看好了，还有你的磁共振，你做了没有啊，你就是前列腺核磁共振，我刚才找了一下，你发过来的资料好像没有看到磁共振，你要不再发一个病人的前列腺核磁共振的报告给我看一下。,1
希望以上信息对您有所帮助，有问题可以继续咨询～,0
如果或者如果量很多你保证这个月又不会怀孕的情况下，你也可以直接吃避孕药又失眠。,1
可以涂点润肤乳，不要抓。,1
枸地氯雷他定片 8.8mg*6片 数量：4盒,1
这个报告考虑良性，可以随访，目前不用手术,1
第四，老是忍不住用手去挤成熟的痘痘，也不太方便经常去医院做针清，想问问已经成熟的痘痘，自己可以怎么处理一下，如果不小心挤破了，怎么处理比较好？,0
希望您收集齐所有检查报告后，一并发给我，同时把看病的门诊病史也拍给我，有助于我充分了解您的情况，给您好好分析。,0
可以先化疗加免疫治疗后再考虑手术治疗,1
前后两个超声看大小没有明显变化。,1
阿达帕林和异维a酸,0
需要这样的胸带固定的，疼痛剧烈可以到医院对症治疗,1
治疗的话,0
注意康复训练,1
收到。,0
那就是靶向药无效咯 免疫测过了么,0
定期复诊,0
孕酮会波动，但后面的数值是有一点低,1
而且有动态变化趋势,0
这是左侧厌恶综合症，而且你有缺血的表现，所以还是要手术的好吧。,1
盐酸伐昔洛韦片（明竹欣） 0.3g*6片 数量：3盒,1
这是会动态变化的,0
肿瘤控制还可以，暂时不治疗，三月后复查PSA再说。,1
祝顺利康复,0
1. 目前您是HPV感染导致的宫颈低级别病变，宫颈低级别鳞状上皮病变(LSIL，CIN1)这是HPV病毒导致的宫颈细胞病变，但这不属于癌前病变更不是宫颈癌，只是宫颈轻度病变，放心吧。,1
你的情况还可以，积极治疗没问题的,1
黑头可以挑掉后继续用阿达帕林,1
我看专家门诊，近期根据医院规定停诊。,0
术后平时可以用点遮盖剂遮盖。,1
王恩敏的门诊时间：周一上午在华山医院浦东院区1楼Ｂ区门诊，下午在1楼A区门诊。,1
你用三个礼拜好了，因为正好痤疮你要用三个礼拜你吃了三个礼拜之后复诊。,1
基因检测的话是看他有没有突变，有突变的话，有那个靶向药吃效果是很好的，而且毒副作用比较少比较少。,1
您好，照片看需要考虑带状疱疹，建议医院面诊，带状疱疹是免疫功能低下导致发病，应注意休息、避免劳累、戒烟酒、缓解焦虑压力、保障充足睡眠、均衡膳食，有助于维持免疫功能正常、避免带状疱疹发病、促进康复。,1
嗯，就是这个磁共振报告来看呢问题不是特别大，因为他说这个异常信号的范围也不大，大概也就几毫米左右，那么报告说考虑是个梗死照，那这个梗死灶的话也没有什么关系，因为范围不大的吗，呃，对孩子后期的生长及智力发育呢，都是没有什么影响，目前呢，也不需要特别的处理，也就是随访观察，就可以了，这个局部的一些梗死灶呢，可能跟他呃，孕期的时候缺氧什么有关系，但是这点嗯大小呢，对孩子后期的发育是没有什么影响的，目前呢，还是继续治疗肺炎等肺炎结束之后呢，后期就随访观察孩子的呃，生长发育的情况和平时的反应词功能呢，可以三个月左右再复查一下复查呢，主要就是看这个呃，梗死灶有没有吸收，还有大脑其他的一些发育的情况，那如果后期这个公司到吸收大脑其他发育都是好的话，那么孩子后期发育就是没有什么影响的。,1
呃，这个前列腺癌确诊可以采用保守治疗，不一定要开刀的，所以说保守治疗，对于身体影响比较小费用的话，大部分是医保。,1
您的超声检查结果能否发给我看看,0
看上去是特应性皮炎，的确这个是容易复发的疾病,1
我我还是不建议你先手术的，因为已经出现淋巴结的转移了就是出现淋巴结转移的话，还是先能够先做辅助治疗新辅助治疗能够控制一下再做手术的话，那效果肯定要比直接做手术效果要好，所以说还是我建议控制一下。,1
那就是个早期肾癌，后续定期复查即可,1
其他结节比较小，还达不到恶性程度,1
这个是脑血管的正常变异，问题不大。,1
寻麻疹的可能性比较大，我联系你可以买盒西替利秦或者依巴斯汀片每晚吃一粒，因为你现在全身痒。,1
先规则服用三个月口服避孕药(如优思悦)，观察用药后月经情况,1
身体早日康复！,0
你这个症状应该是肠蠕动。,1
东院周二上午9点，做pet-ct，收到电话了吗？,1
A。,0
你化验结果其他没什么问题啊，是武昌就维生素D还是低的，所以给你加了个维生素D滴剂那一天一次，每次一粒啊，跟其他的药一起用好了。,1
不是出血，是垂体囊肿。,1
呃，现在不需要用贝伐单抗那么看看什么时候来能到上海来，要不再做一次射波刀给他局部照一照。,1
你好，这个地方也是好发瘢痕疙瘩的,1
目前两个方案。,0
好的，看诊的时候，您也直接跟叶主任说一声，说是我介绍的,0
可以丁酸氢化可的松乳膏早晚各一次外涂,1
考虑还是湿疹的表现,1
建议你该阴道塞两性霉素B每晚2粒共12天。,1
呃。,0
最主要你只有一次手术机会，所以强烈建议你尽快过来上海找我吧,0
术后每三个月定期复查，不适随诊,1
先不用喷药，看看血是否可以自己凝住,1
急也没用！,0
看上传的4月份的复查报告，没有明显问题，如果不适建议复查Ct。,1
你吃双抗，我觉得是有点风险的，好吧，单吃一个20平就可以了。,1
现在最要紧的就是消炎。,1
更白是不会的，只不过他因为做了这个光疗之后，旁边的颜色会增加，然后色差会显得更明显。,1
一般是通过激光治疗，需要多次（4-5次），有一小部分的人会有复发。,1
手术侧代偿好的，另一侧也需要手术的,1
破溃比较明显，抓烂渗水的时候是不能用的。,1
不要紧的，等拆了淋浴就行,1
右肺癌术后复查，,0
今天、明天继续做核酸，等通知办理入院，住院的时候带点生活用品就可以了,0
这是个口服避孕药,1
呃，如果没吃过，那么我们建议你可以吃下这两个药物呃，另外呢就是那个如果还是这个呃，吃过药物没有效果，或者是你现在在哺乳期的没法吃药的话，那么目前你的就第二套的治疗方案，就是二线治疗方案，就是针灸治疗，这样的话既环保又没有药物的副作用，所以做针灸也是可以的。,1
不排除宫外孕局部感染导致发热的可能性的,1
重度特应性皮炎！,1
谢谢！,0
平时排尿是什么情况？,0
呃，其实呃，从这个呃医学的角度来说，他以前用的药还是比较合理的立思丁啊，包括这个a酸类的，像阿达帕林，他都是我们指南上推荐用药，但是小朋友呢，他可能呃就是用的效果一般般，呃，再加上呢，其实他目前因为太小了才11岁吗，12岁还没有到，所以说呢，我个人建议呢，就不要吃口服药了，我们还是以外用为主。,1
异烟肼和利福平,0
还有就是说那个切除不切除啊，就差远了，如果什么都不做的话，那么一般超过半年比较少一些。,0
降压药物与上述药物均无冲突,1
穿宽松、透气的衣服，衣服料子应选择吸水性好、透气好的纯棉衣物。,1
再吃点清热解毒的中成药，连续吃一两个月。,1
使用之前温水敷一下脸,1
嗯，不用先去查吹气，让它哪一天休息的好呃，充足的睡眠，第二天早晨九点半到十点半之间到医院最好十点钟左右抽血啊，抽血前做的呢，静坐五分钟，闭上眼睛休息保持安静的心情提前一天早点睡觉，哎，不要同房，也不要挤压乳头啊，这些重新做一个有很多的话一复查就是正常的。,1
住院陪护人均需带好身份证及本人实名认证的手机 。,0
可以停德巴金,1
好转了没有？,0
这个囊肿啊，开了一个大小很大的有四五公分的他对周围脑组织折射大的问题而压迫啊，非常的明显，然后又在黄池旁边嘛，所以他这个那个底下道路效果非常的好，因为内地是微创整体的它造个瘘三五天就可以出院啊，这个预后好恢复快，然后整体它的这个手术的效果要打他的这个分享。,1
